Year, Month,PCE,NR_STRUC_Q,equip_q,RES_Q,INVTCHANGE_Q,exports_q,imports_q,GOV_Q,GDPDEF
1988,8,3384.3,184.0359412,346.5566165,251.4976168,38.70314309,457.0291407,567.2325784,1074.954658,62.34392593
1988,9,3391.4,182.1975683,352.9935571,252.4210693,20.84546806,462.4181536,554.6488096,1084.032584,62.57589083
1988,10,3430.4,183.6595183,357.9905344,254.4865186,-14.67159228,462.7428239,557.6600062,1097.308857,62.7072607
1988,11,3447,183.1425202,357.8664435,255.9231647,10.18725717,457.8348013,569.883407,1105.938431,62.83780606
1988,12,3476.3,188.0269446,357.1767091,256.0601431,61.91634877,479.2794841,595.3987841,1115.921141,63.03351123
1989,1,3499.9,190.0707397,361.9692335,256.7661159,64.69258258,472.2802756,573.6913267,1115.333223,63.34632185
1989,2,3503.9,189.0383785,362.2042221,255.2235771,47.118027,479.5454767,585.8892981,1118.049563,63.554398
1989,3,3514.5,189.4060444,365.903342,252.1132762,32.6003805,503.7411517,598.8808622,1117.24947,63.74789883
1989,4,3558.6,187.0783079,369.412855,250.6124507,23.56233593,503.9472824,587.1436041,1136.712368,64.02831901
1989,5,3567.5,189.8546642,372.5234194,249.0455306,43.8247583,497.9637929,607.0750238,1149.664161,64.2180382
1989,6,3582.4,191.7621935,372.9631892,249.1933259,41.38390559,519.7760828,591.9484665,1151.861698,64.37593162
1989,7,3601.7,194.6524923,373.2553224,250.7058839,38.71123133,509.0809013,580.1377613,1159.842132,64.56911178
1989,8,3636.8,199.1522009,384.4521726,249.074153,-0.898404934,507.817723,591.5690322,1164.138713,64.64972097
1989,9,3638.1,199.4119566,385.4388364,248.4945868,-8.33482341,511.1569666,581.5746123,1169.718052,64.79625893
1989,10,3650,198.9281469,373.2203503,246.2945212,26.68447665,515.9778549,604.382311,1169.848076,64.99261078
1989,11,3659.7,200.3560535,369.7177255,245.8657376,45.24447085,510.069431,603.2247563,1179.901256,65.11282948
1989,12,3700.7,194.8841229,374.8645834,244.9968236,-22.26994524,520.1142787,586.8492239,1190.711226,65.26046073
1990,1,3747.2,201.0341932,375.2218408,247.7317212,-15.78066872,533.0950043,631.6244784,1204.499655,65.59546091
1990,2,3744.8,206.1690135,384.3760106,250.1930232,11.40291313,533.6108554,610.0113161,1217.817297,65.83905848
1990,3,3771.5,205.20763,369.6232968,251.5681345,46.23975254,547.9986581,638.6645044,1219.769891,66.09004596
1990,4,3786.7,203.4166736,365.8409096,247.2757898,35.45447509,533.2321774,610.1091243,1224.734573,66.31454926
1990,5,3792.5,204.92073,363.4518777,240.1598494,64.23039693,540.7937694,617.7225368,1229.098955,66.50047246
1990,6,3821.3,205.3785327,367.8948942,235.0875402,1.415130892,563.7527068,616.4455102,1231.920279,66.74332775
1990,7,3838.5,209.389868,369.1155739,232.8750806,48.29491448,551.4137291,624.3798965,1236.139558,66.85951188
1990,8,3865,204.7462879,376.243494,229.0395061,-2.09965789,557.7112636,631.6334136,1241.404767,67.13038415
1990,9,3886.7,202.4117651,375.5066203,223.7624478,19.40274148,556.3213819,634.2927591,1243.659802,67.35082134
1990,10,3887.1,198.6378966,375.7727933,219.7305016,-7.047131532,575.2020803,665.6875441,1260.0461,67.52052248
1990,11,3888.4,196.6082848,366.6349679,214.9040105,20.53757412,564.1053556,655.3004823,1273.165999,67.59603944
1990,12,3877.8,197.0830385,373.0133434,211.6014979,-47.49544488,565.2506931,620.8581832,1278.073369,67.75371501
1991,1,3857.6,194.9203663,364.850655,206.5529298,31.17267176,571.6286624,638.2829336,1274.532439,68.13754115
1991,2,3883.3,197.6209524,368.1094332,203.3665525,-6.373200712,570.6237212,614.7751175,1292.057224,68.31758831
1991,3,3929.7,192.1616026,350.960329,203.6769507,-71.35946902,577.2787023,607.8923876,1294.950419,68.43036136
1991,4,3923.9,199.2271804,357.8885329,206.7289993,3.32818147,590.5636912,613.7576588,1295.795197,68.554604
1991,5,3950,187.1285798,361.4717234,212.2766015,-44.12562356,590.7713394,617.3484774,1296.669757,68.79549796
1991,6,3957.1,183.3077924,355.1207634,216.8167244,-13.30156124,590.8641011,610.6571328,1297.206634,68.94245663
1991,7,3982.4,179.1460968,361.6934848,217.818821,-21.00898842,598.4231094,614.5841675,1299.153146,69.0981461
1991,8,3985.4,178.4289612,361.8906548,221.2529011,-16.07266534,600.222916,622.1726662,1304.11813,69.26023765
1991,9,4001.2,174.8804721,364.1253067,223.0492422,39.61066336,603.1415613,628.250452,1303.890868,69.44752686
1991,10,3992.9,174.7662819,373.2462918,222.7555705,23.00071651,616.5694927,642.3046791,1307.6137,69.53971219
1991,11,4020.6,171.9135714,369.7396865,223.8687228,18.98857572,619.6045097,634.7096749,1304.416245,69.64018822
1991,12,4037.7,169.7729296,341.097456,226.6991708,51.40970145,609.474126,637.7953305,1307.545068,69.74888998
1992,1,4101.9,169.8927225,354.8158896,231.3356453,-18.38219097,619.2536042,643.6061745,1318.36651,69.80257631
1992,2,4116.8,167.1220346,355.5624181,236.847543,-2.341130671,636.2878866,645.1893311,1327.389782,69.93438412
1992,3,4134.3,172.7782025,369.7951368,241.3463183,21.46132152,620.3111252,648.6688523,1334.943391,70.09015241
1992,4,4149,167.959423,377.9336216,248.6270205,28.58579871,621.0884829,652.4580607,1332.643343,70.28334242
1992,5,4176.1,171.1526952,376.2765637,245.7102014,-8.374400403,618.5754345,658.3907466,1341.577546,70.38984562
1992,6,4195,172.8081061,384.4184907,247.4878246,49.41559824,638.8227961,666.019317,1341.779717,70.48968837
1992,7,4223,175.280984,387.8473862,245.5512309,29.70656009,648.560076,677.0125992,1351.777361,70.63189296
1992,8,4239.3,169.374972,382.338707,248.9977638,34.67104059,629.2368646,678.279906,1357.025911,70.71012419
1992,9,4273.9,174.484941,392.6926971,253.024581,-2.841600566,640.2875897,678.2440732,1357.45498,70.82803738
1992,10,4303.5,177.9819515,394.286833,258.9339551,6.563185065,650.6473751,687.2504002,1358.359217,71.05644469
1992,11,4319.5,175.6962845,396.7830596,262.3879006,25.69113049,639.7293461,681.7453091,1359.513923,71.20737039
1992,12,4355.6,176.3347039,407.6216609,265.592557,31.77768228,633.8207454,696.6350244,1363.61547,71.33883284
1993,1,4359.7,176.3487042,408.3647333,266.954207,13.72226028,641.6901815,687.0007572,1349.853461,71.49178314
1993,2,4374.3,175.3801601,401.1841683,267.2093869,32.12315628,640.7936106,683.6362629,1352.52622,71.59924877
1993,3,4371.4,175.0322358,410.288463,262.0843714,61.97458736,648.3369234,727.2758629,1352.130305,71.72677
1993,4,4412.4,171.1441232,413.4575245,270.2195411,32.74592502,651.4232905,722.7383245,1361.429656,71.87998404
1993,5,4441.3,175.9045966,425.9635508,270.5381613,14.61829034,665.1336464,709.6289822,1355.536865,72.07547489
1993,6,4458.8,175.3471974,425.1732983,275.050415,24.94778267,642.7105435,716.480444,1365.610133,72.16854134
1993,7,4487.7,172.8822472,419.6426985,281.0616944,-16.55377309,647.0308686,714.8028278,1368.526058,72.34208198
1993,8,4499.9,176.6775047,428.325049,285.1278888,-2.772065389,650.7625145,710.0831654,1367.704477,72.49385581
1993,9,4530.5,178.3532493,426.9737364,288.1385967,39.11984528,654.9004206,732.8768441,1375.593001,72.58783728
1993,10,4552,178.91666,439.7439515,289.4602267,-7.357411495,675.8100346,750.7426367,1374.449855,72.74851903
1993,11,4573.4,183.5463227,442.1726464,302.5832049,48.32361325,662.2462755,742.9329151,1382.736367,72.87147742
1993,12,4590.7,186.2788534,460.3978128,310.4159132,8.869800057,676.750178,741.4599859,1386.632793,72.93988677
1994,1,4604.8,173.4648265,457.995625,311.4524395,36.6463372,672.8419257,741.1703378,1374.578226,73.03385759
1994,2,4652.3,176.9141387,466.9337195,308.8008212,64.7386824,657.3637148,760.492353,1371.1081,73.20329246
1994,3,4665.4,185.1633075,460.4178205,308.415785,34.70097334,713.4966424,783.8408148,1376.142833,73.38014884
1994,4,4690.7,185.508222,464.2570727,321.3290462,45.44650873,694.1969657,782.5628747,1379.374216,73.46620936
1994,5,4689.2,188.6947636,465.2123106,321.9716038,132.1212952,706.5629922,794.0258102,1393.138506,73.55823025
1994,6,4728.8,187.0729239,466.7978979,321.8734136,66.66519186,720.1879914,816.0732984,1404.837299,73.6882292
1994,7,4740.8,184.8818679,472.5277807,321.8342442,68.72045955,720.0467566,820.6534039,1420.545432,73.84607174
1994,8,4783,188.5825019,476.645787,319.1061901,64.36768749,742.9111892,838.2403909,1428.423096,73.98010088
1994,9,4795.5,190.7906791,480.2159361,319.6034078,26.58085116,747.7033924,842.3615603,1424.249686,74.08165247
1994,10,4833.3,190.7741934,485.64472,313.8414689,78.71761024,739.6933141,842.9458417,1426.666177,74.23009047
1994,11,4846,196.2827885,503.8151782,320.5325963,63.00955754,760.4759386,868.4770201,1420.257604,74.39503469
1994,12,4862.3,193.0828908,516.0939728,322.6793205,83.69883084,775.7631882,870.2501374,1425.567388,74.50301753
1995,1,4871.9,197.366025,521.3903162,322.0169264,96.00772798,778.1940069,883.8883635,1437.849626,74.67667121
1995,2,4871.7,200.60466,532.8342147,314.9386519,31.77689696,776.4755051,876.5300824,1435.533948,74.81016478
1995,3,4906.5,205.5362323,521.6546492,309.2718623,55.75237697,790.0466181,900.2671709,1446.631902,74.92094559
1995,4,4911.5,205.9816769,526.9834366,308.2384166,46.20001704,796.945241,904.9320226,1450.482279,75.04213173
1995,5,4954.4,206.1149729,523.1819812,306.8591328,15.4822989,804.6344666,905.9040436,1456.546967,75.13344357
1995,6,4999,210.0316369,526.0301491,306.4548301,39.59468598,794.9917251,914.215211,1459.859969,75.22141201
1995,7,4991.8,212.5150336,516.1521871,315.3756889,14.94031922,817.4566044,902.4003097,1452.736599,75.34954313
1995,8,5027.1,208.1283528,526.4967174,320.0850642,-8.425133621,829.5133463,903.1757744,1461.42171,75.51435487
1995,9,5042.5,210.2714648,531.8699646,324.7006833,27.46282417,847.212549,911.9389368,1457.716181,75.60278212
1995,10,5035.9,211.4081307,522.886723,324.5001671,56.611057,836.5735938,903.7744478,1456.079149,75.77495719
1995,11,5077.8,209.2827642,533.496628,328.9277921,9.643843622,834.8224325,907.0921437,1455.260907,75.8285545
1995,12,5120.1,210.0051793,554.5563101,331.5283198,-10.96190333,846.8717481,916.7391182,1455.822066,75.97964703
1996,1,5108.9,215.5326225,530.8236731,334.7979639,57.5772657,837.4021433,933.7579346,1475.02838,76.15167031
1996,2,5156.1,214.3025825,543.7733432,336.735766,-2.090959746,854.962492,937.7453933,1467.174269,76.25889442
1996,3,5196.4,213.0887006,563.4509938,343.8922404,-34.84330402,851.4417327,938.6812904,1476.556012,76.40409631
1996,4,5231.6,218.199193,543.067454,349.0295353,69.14000043,852.0030136,949.4241727,1488.089383,76.51861178
1996,5,5247.2,216.72637,557.8771749,356.4664756,7.37301518,861.7039188,964.3021387,1498.86856,76.5857123
1996,6,5253.7,224.4535861,569.6322345,359.5690129,15.04998129,863.4644347,944.5652431,1490.682339,76.58220416
1996,7,5275.8,219.150442,564.9199826,357.6063748,74.38454408,847.844349,960.8748141,1496.497728,76.69583032
1996,8,5299,226.6838822,581.1750859,356.7862977,45.08099472,864.484949,980.2626961,1495.189647,76.75052797
1996,9,5320,230.0713261,584.9016088,359.6683611,33.74445393,866.3882967,980.1183748,1509.79117,76.88748661
1996,10,5351.5,238.3200078,573.534217,357.552309,65.65926691,905.4244078,976.7143401,1514.890942,77.03446122
1996,11,5375,239.1510351,581.8766013,357.2970509,35.17557669,911.5814563,990.1890863,1524.440697,77.16623234
1996,12,5401.7,239.3138097,588.6677967,351.3711434,3.340157868,894.3744857,1010.950444,1520.171507,77.30503352
1997,1,5434.9,243.8403457,574.1935434,353.7134017,69.69869311,893.9760744,1020.306091,1521.542173,77.49134406
1997,2,5457.7,243.9483088,591.6855372,357.8845621,63.8050293,920.2527432,1028.862942,1535.004661,77.67718738
1997,3,5477.6,240.1874523,596.6376712,365.6364696,15.77027845,940.8952867,1032.466147,1540.117565,77.77070993
1997,4,5482.8,242.128161,599.3513482,360.3206303,105.3201955,948.633471,1035.565946,1547.998852,77.81936062
1997,5,5484.3,242.006398,594.4066047,369.4860636,76.28784785,950.5116575,1041.325399,1550.210579,77.82306457
1997,6,5518.2,243.7376211,613.1982327,368.2679782,83.55595818,964.222786,1042.095922,1558.405679,77.92944927
1997,7,5573,252.8185734,630.4313811,368.2113338,55.13505481,981.6664922,1061.344394,1561.408213,78.0225287
1997,8,5611.8,254.6529543,631.3240719,371.2538054,49.14556317,966.0687042,1067.964942,1557.660445,78.11526505
1997,9,5625.6,259.4940106,629.6338151,378.5927664,99.56337741,974.4168716,1083.321358,1560.309994,78.26659092
1997,10,5661.2,262.5827677,618.8167039,381.4691098,89.43978181,974.6860035,1081.011214,1574.213956,78.35588449
1997,11,5685.2,258.8340777,619.194425,380.8916921,57.9271556,961.1354575,1075.052265,1572.626899,78.39664387
1997,12,5716.4,258.954406,631.4384014,376.0637784,85.62506405,969.1818706,1099.966492,1570.399526,78.43286572
1998,1,5714.4,258.5781056,628.3019161,382.0489453,72.01607537,968.2626192,1091.907115,1560.566114,78.50668032
1998,2,5748.4,259.3475213,650.856139,384.6058748,124.7543884,955.2328618,1088.054495,1567.734161,78.51604743
1998,3,5775,266.1307186,658.1029948,398.5760757,118.5295313,965.5709455,1114.761358,1571.864572,78.54562889
1998,4,5812.9,273.9585796,648.911318,397.772358,72.21508671,951.7647841,1115.350933,1595.206096,78.62043149
1998,5,5863.3,273.4032801,653.8442869,404.9645287,23.59179076,946.1827876,1113.660968,1600.143013,78.71856842
1998,6,5897.2,287.1509802,664.8689642,411.408096,16.21312805,943.935581,1099.838109,1617.953695,78.72268048
1998,7,5915.6,277.5344526,651.4769849,413.9872986,35.23654377,934.1720428,1096.896068,1622.651163,78.90417271
1998,8,5951,280.8971402,651.1892425,419.6356285,54.25169651,926.2662252,1113.386761,1625.713205,79.01912962
1998,9,5991.8,280.8396575,672.6210666,428.7591969,67.76875843,945.3477265,1119.434109,1637.324017,79.01904934
1998,10,6025.8,280.926975,672.2612492,434.8821192,74.66251061,970.1750667,1146.815664,1649.381813,79.14376723
1998,11,6042.7,282.0179289,681.9509175,436.7610421,95.12295053,967.8825864,1150.065391,1653.647034,79.19886794
1998,12,6098.2,280.7624292,685.7887474,432.2401165,10.26553798,960.9802745,1138.117631,1659.995792,79.34291507
1999,1,6099.1,276.8701225,691.290706,435.6305741,63.90046716,959.9616275,1149.947563,1663.026613,79.56238018
1999,2,6128.2,284.1530698,697.8902045,437.8232144,83.26266186,957.1942214,1180.098003,1679.598575,79.62495748
1999,3,6159.7,286.5046867,696.1085144,447.6233779,103.0188695,967.5462992,1180.211764,1685.340052,79.68236652
1999,4,6223.6,280.2837927,706.1595255,447.5337084,38.32785897,972.0748557,1189.89053,1695.759633,79.88507325
1999,5,6253.4,278.4997528,714.066294,452.6589074,41.25983964,971.992454,1213.91488,1703.96412,79.88959224
1999,6,6281.9,285.4458099,716.1320196,456.0713905,25.74830005,974.185874,1250.728314,1711.311397,79.89896487
1999,7,6309.5,289.4758573,729.3599479,454.6103354,66.81953914,986.8164499,1267.297895,1729.521578,80.04716598
1999,8,6354.8,279.2782652,736.1778777,459.2435464,10.46738937,1003.308659,1278.204237,1740.478264,80.15051934
1999,9,6407.4,280.9363153,718.8836263,463.8496041,44.26407749,1017.142902,1290.073608,1750.746178,80.34229846
1999,10,6431.2,281.1363663,728.0941292,465.2597274,70.20608764,1021.906379,1300.483728,1767.808763,80.43689886
1999,11,6467.2,291.1459725,710.0833317,467.6878931,107.3486664,1031.964385,1330.214278,1791.230713,80.51373089
1999,12,6568.2,293.6045899,719.2693468,466.1613859,75.168241,1039.649917,1352.26696,1793.654446,80.69117417
2000,1,6564.7,283.6116158,758.7676104,475.3176096,-5.29429223,1044.697533,1368.980815,1792.956653,80.90833347
2000,2,6648.7,303.427441,735.8221616,475.9870144,31.92324718,1050.761073,1410.2498,1781.791249,81.14278006
2000,3,6714.8,307.507128,753.6075547,478.5517861,21.8420594,1066.57193,1441.063271,1810.682491,81.43797318
2000,4,6701,305.89627,778.6921109,481.4716748,92.58843879,1086.61374,1432.732663,1820.634048,81.4653155
2000,5,6737.2,318.9702928,775.2700428,476.6970536,67.68840376,1078.743289,1437.394155,1830.473582,81.57983991
2000,6,6773.6,315.5522459,767.8941781,478.5564628,111.0521466,1112.805044,1486.810165,1835.55644,81.82376964
2000,7,6793.7,318.9706228,763.1294325,472.8581107,73.53227132,1109.743834,1492.247695,1832.32193,82.0207928
2000,8,6828.7,329.5127762,774.5070662,475.9083417,78.93243756,1133.655966,1501.448864,1847.207705,82.07594279
2000,9,6913.1,335.2165488,784.3780742,477.374665,19.23429714,1132.19466,1547.340561,1855.550507,82.35892618
2000,10,6919.6,332.5181028,764.9824874,479.6324074,93.97517953,1120.93949,1525.68564,1860.582706,82.4784624
2000,11,6934.5,335.771253,766.5746811,481.6753398,74.07493333,1118.538005,1515.111592,1866.129585,82.59455218
2000,12,6979.1,330.7230191,769.4223617,478.7714092,-5.021117281,1106.734634,1512.466458,1879.27424,82.70589024
2001,1,7009.8,329.1833878,751.2539816,485.3995703,35.70831495,1105.499545,1526.55278,1897.282853,82.98201103
2001,2,7029.3,322.9470077,757.41646,492.3769815,-80.36519121,1103.08575,1459.701826,1908.57405,83.12517941
2001,3,7022.1,332.7298801,746.3581551,488.9528337,-47.23612602,1081.455356,1478.859516,1929.812957,83.23014119
2001,4,7036.2,329.0309488,715.1672154,500.9795843,31.45208629,1059.461116,1440.717478,1945.743318,83.46363553
2001,5,7083.1,333.3875353,716.6500464,500.3182583,2.040893667,1064.89768,1402.881863,1961.357828,83.72087062
2001,6,7097.1,342.92838,716.2332747,508.3811295,-68.17297541,1039.435443,1398.178464,1968.738024,83.91152031
2001,7,7109.2,347.2309678,696.5678038,512.9553169,-60.10303154,1015.540113,1385.704359,1963.815442,83.96284494
2001,8,7146.1,345.7816658,694.1215224,516.5677596,-4.27776389,1027.871961,1375.445036,1964.343467,84.02985882
2001,9,7054.8,336.6679442,686.5151812,514.2929707,-25.96420875,952.1031391,1334.359025,1968.233458,83.92636822
2001,10,7250.2,323.3665622,683.3954649,511.367673,-139.394024,957.146166,1335.03075,1984.621658,84.19333683
2001,11,7209.6,307.2877399,681.0075501,514.5106006,-114.2324853,958.1444334,1322.242854,1995.455575,84.23264504
2001,12,7190,306.4274214,693.5172714,516.3368636,11.13951578,955.8779044,1285.0367,2017.200237,84.2551298
2002,1,7217.7,305.0587723,668.0903267,522.4613406,44.62709506,970.3579895,1328.438845,2042.464164,84.37386564
2002,2,7259.7,297.4030642,673.3386501,533.8749761,-43.51645559,970.4760254,1362.861387,2051.294303,84.49339901
2002,3,7276.7,293.2604575,672.8848227,534.4724574,-1.752647144,979.1376948,1354.465858,2051.221436,84.62153704
2002,4,7345.6,292.2905501,659.280915,547.8336688,-0.907139419,1001.859109,1411.385907,2064.233088,84.78057038
2002,5,7321.8,284.3428814,663.1591147,542.2433285,20.77745197,1004.028893,1417.185733,2085.451822,84.79073992
2002,6,7366.1,279.2277521,659.7061362,550.2422917,37.489696,1016.596888,1441.844207,2092.220818,84.86643867
2002,7,7424.2,275.4391369,654.9277065,553.4188195,35.39312513,1021.084993,1432.079629,2097.244949,85.02624876
2002,8,7449,274.994162,661.8343462,549.649899,-14.84352272,1026.004455,1462.649286,2105.046507,85.18992143
2002,9,7426.1,272.2142915,659.8744901,549.7135819,55.32939571,1017.707296,1464.974917,2120.877025,85.35436657
2002,10,7469.3,275.7617703,647.4214031,558.5166723,-0.278869662,1008.291959,1441.644889,2129.666323,85.53990894
2002,11,7499.8,275.8694016,654.7054443,568.5336993,26.5356405,1019.495397,1505.986184,2145.353825,85.66013297
2002,12,7552.6,268.9798911,640.457063,583.8579535,63.15223075,995.0575725,1524.095339,2154.153586,85.75220358
2003,1,7579.5,273.4459668,633.1973686,593.6046514,-7.329915018,1007.631617,1504.331766,2172.394678,85.92606662
2003,2,7573.6,272.8323617,640.8607146,595.3017615,85.43483762,1014.979793,1494.902913,2178.464688,86.20247206
2003,3,7627.5,278.166991,652.4173951,591.4666822,14.9070746,1011.855461,1540.031176,2183.027514,86.40941024
2003,4,7661.7,277.513122,648.0675794,598.240085,37.05934969,997.2615947,1512.228413,2205.058092,86.40897643
2003,5,7669.2,284.6341001,660.3183829,599.904631,-26.29871109,1005.436971,1507.218226,2216.222421,86.41993751
